@RELATION svm1
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {laugh,no-laugh}

@DATA
0.098355,0.009471,3.037976,0.166995,0.171342,0.898601,0.009087,0.157638,-25.308976,1.273868,-0.186603,0.025887,-0.238642,0.189256,-0.199965,-0.315308,-0.178002,0.008113,-0.184584,0.078524,-0.093687,0.014433,0.004384,0.018381,0.016955,0.017830,0.016711,0.020227,0.005402,0.012098,0.012143,0.015163,0.006924,0.016519,0.062301,0.007576,0.266154,0.061691,0.035023,0.515142,0.005953,0.109238,1.735545,0.698573,0.616724,0.366363,0.353214,0.360195,0.312211,0.239352,0.255577,0.253779,0.266463,0.255904,0.262257,0.020130,0.004670,0.022718,0.022963,0.021898,0.019234,0.023662,0.006142,0.012299,0.010644,0.015525,0.009547,0.010936,laugh
0.103437,0.006662,3.080911,0.166006,0.169318,1.058363,0.005407,0.166612,-25.367349,0.837527,-0.418990,0.077074,-0.285383,0.113539,-0.141038,-0.328087,-0.091977,-0.002182,-0.155293,0.009711,-0.076366,0.011709,0.005656,0.012009,0.009625,0.011622,0.014216,0.016612,0.006259,0.009984,0.013142,0.016044,0.007674,0.010755,0.035203,0.005849,0.187756,0.037248,0.023177,0.381892,0.002712,0.067059,1.465290,0.541376,0.542513,0.254529,0.311002,0.262551,0.298012,0.260474,0.253526,0.215324,0.217073,0.209062,0.205149,0.011097,0.004979,0.009866,0.010463,0.011365,0.017630,0.014171,0.007653,0.008556,0.009878,0.012862,0.007403,0.006329,laugh
0.093221,0.015171,2.947552,0.175361,0.205213,0.655962,0.010663,0.147356,-27.193214,2.538793,0.467255,0.272306,-0.217476,0.019208,-0.106115,-0.007208,-0.133248,0.030209,0.026735,0.061680,0.045870,0.025593,0.003420,0.045378,0.014637,0.021019,0.024882,0.026408,0.001706,0.010740,0.015617,0.031908,0.003373,0.024622,0.086746,0.015745,0.316985,0.092250,0.043968,0.664503,0.008161,0.163455,2.267924,0.907671,0.685659,0.397598,0.390611,0.350477,0.333641,0.284218,0.269795,0.206699,0.215443,0.201584,0.175628,0.022236,0.003909,0.034143,0.017386,0.017975,0.029561,0.023269,0.002362,0.012845,0.015159,0.030096,0.004020,0.012409,laugh
0.103884,0.029440,3.016003,0.183857,0.185858,0.784799,0.016004,0.168300,-25.099684,1.755752,-0.120990,-0.117414,-0.136952,0.193632,-0.181603,-0.162030,-0.115919,-0.123242,-0.228392,-0.167970,-0.203152,0.027709,0.007231,0.029580,0.019257,0.013355,0.010554,0.011431,0.007722,0.005758,0.019670,0.024361,0.008195,0.025092,0.103778,0.023931,0.432471,0.093681,0.034409,0.695997,0.016841,0.172562,2.204435,0.993720,0.828454,0.591336,0.446837,0.423978,0.348800,0.292497,0.297604,0.321268,0.318257,0.295137,0.288982,0.035510,0.013625,0.034583,0.030357,0.016931,0.015565,0.014797,0.013768,0.008410,0.029129,0.031452,0.015056,0.015580,laugh
0.094243,0.004982,2.863367,0.149361,0.155006,0.794354,0.009117,0.150913,-28.290901,1.734404,-0.333226,-0.297798,-0.333598,0.130337,0.055958,0.022425,-0.051593,0.007475,-0.143269,0.005281,-0.142500,0.014871,0.010734,0.023806,0.015052,0.017160,0.013964,0.015775,0.006953,0.007929,0.014340,0.017255,0.009897,0.015448,0.062620,0.009431,0.364826,0.050997,0.028822,0.582120,0.006045,0.116514,2.591226,0.648184,0.855301,0.456725,0.410956,0.333280,0.320307,0.288230,0.236262,0.236240,0.240044,0.223768,0.206793,0.017252,0.014069,0.021922,0.016427,0.016188,0.015793,0.012695,0.011337,0.009929,0.012875,0.017367,0.012813,0.008263,laugh
0.090960,0.011497,3.111007,0.159959,0.162189,0.847806,0.007393,0.155581,-25.761529,0.990571,-0.951088,-0.251810,-0.263379,-0.036892,0.246057,-0.091720,0.007691,0.038137,-0.069246,0.002376,-0.088292,0.010904,0.007168,0.014035,0.011399,0.013257,0.008648,0.016057,0.009963,0.009237,0.017275,0.010471,0.008610,0.013939,0.044612,0.014976,0.207180,0.044208,0.028016,0.430463,0.004698,0.082142,1.535408,0.721134,0.659445,0.376861,0.402882,0.322189,0.302202,0.306124,0.255533,0.246259,0.234948,0.227728,0.236286,0.011534,0.009347,0.017951,0.014482,0.014878,0.007921,0.016103,0.014401,0.009758,0.020771,0.010061,0.010055,0.008490,laugh
0.112567,0.021436,3.018202,0.189679,0.179479,0.870263,0.011905,0.177494,-25.610149,1.489637,-0.220709,-0.088074,-0.008166,0.141932,-0.110879,-0.138400,-0.086560,-0.148367,-0.198378,-0.130491,-0.250137,0.028732,0.008245,0.023675,0.014571,0.009862,0.007320,0.015422,0.007033,0.006314,0.018523,0.021018,0.007077,0.020720,0.104097,0.019983,0.395874,0.098873,0.035176,0.675543,0.010030,0.169946,2.435700,0.944509,0.829417,0.555243,0.379680,0.374086,0.293940,0.311016,0.273697,0.298655,0.304548,0.291454,0.290501,0.036590,0.014385,0.031625,0.022311,0.014154,0.010279,0.018320,0.012883,0.008901,0.021169,0.027495,0.009534,0.014848,laugh
0.083230,0.008445,3.024636,0.136695,0.143547,0.836308,0.008168,0.126356,-27.525379,0.980824,-0.604389,0.100701,-0.504487,0.046583,-0.031017,-0.126268,0.061210,-0.165588,0.090940,0.091099,-0.044715,0.011216,0.006238,0.017282,0.010567,0.016101,0.015453,0.013898,0.005091,0.010290,0.012686,0.015871,0.008293,0.013248,0.024048,0.011456,0.253447,0.026968,0.026016,0.353208,0.004801,0.049604,2.775692,0.802650,0.596757,0.375480,0.345595,0.330258,0.259427,0.274144,0.257756,0.267354,0.254272,0.224916,0.188072,0.011020,0.008128,0.018529,0.010996,0.013533,0.018503,0.012828,0.007031,0.012878,0.010721,0.016371,0.007763,0.006765,laugh
0.072164,0.008551,2.977338,0.155662,0.186205,0.571924,0.015312,0.105775,-30.067039,1.734845,-0.209794,-0.331696,-0.292198,-0.061842,-0.219332,-0.156338,-0.148170,0.044578,0.187190,0.098409,-0.044802,0.009752,0.005352,0.036673,0.012838,0.016706,0.015644,0.055236,0.008284,0.016237,0.015252,0.016777,0.007997,0.029351,0.063252,0.010946,0.349253,0.060650,0.038117,0.502278,0.009727,0.108490,2.793260,0.773075,0.771641,0.523999,0.355371,0.407504,0.362458,0.374529,0.345807,0.337063,0.348398,0.307163,0.268281,0.012807,0.008267,0.034919,0.019520,0.022399,0.022782,0.048814,0.017180,0.020176,0.019175,0.017668,0.013467,0.015698,laugh
0.073043,0.006174,3.002191,0.156449,0.184665,0.723466,0.011371,0.114163,-30.191953,1.436202,-0.134022,-0.200560,-0.405040,0.034741,-0.284578,-0.220501,-0.124263,-0.089674,0.136937,0.121340,-0.082221,0.009008,0.005940,0.025689,0.014987,0.014649,0.013834,0.046549,0.009103,0.020606,0.012821,0.014485,0.006044,0.023743,0.043228,0.010834,0.332930,0.043700,0.030014,0.403603,0.007720,0.078684,2.373325,0.714122,0.553732,0.533253,0.329290,0.352122,0.301094,0.296882,0.302016,0.293644,0.331936,0.301003,0.250723,0.010833,0.007036,0.024762,0.022736,0.016324,0.019526,0.040456,0.017545,0.023737,0.012798,0.012833,0.009302,0.011727,laugh
0.065403,0.009609,2.918873,0.130661,0.156451,0.505445,0.010404,0.095775,-28.645450,1.809630,-0.499375,0.074940,-0.358351,0.194807,0.111082,-0.053162,-0.047079,0.011536,-0.039969,-0.011676,0.011562,0.016160,0.007434,0.022807,0.012978,0.022866,0.014619,0.021682,0.005401,0.010099,0.016523,0.020189,0.009114,0.018107,0.029544,0.011669,0.370761,0.034090,0.030819,0.356115,0.007208,0.060284,3.159920,0.826593,0.802467,0.427707,0.429134,0.359142,0.310647,0.279447,0.276587,0.253026,0.218411,0.213675,0.236666,0.018292,0.010101,0.023509,0.014294,0.023808,0.013400,0.018310,0.007596,0.012516,0.015240,0.019422,0.011855,0.008454,laugh
0.085091,0.003948,3.029347,0.169047,0.190003,0.823094,0.009701,0.134700,-30.661330,1.262366,-0.209623,-0.146605,-0.373811,0.009658,-0.190664,-0.143226,0.011787,-0.045178,0.082072,0.061144,-0.104947,0.009991,0.005306,0.021007,0.010809,0.012541,0.012100,0.038784,0.005796,0.010364,0.023894,0.018368,0.008772,0.020007,0.042324,0.007409,0.282005,0.046991,0.029497,0.391158,0.007157,0.085303,2.479196,0.658457,0.585337,0.469231,0.336113,0.391932,0.336551,0.301953,0.280337,0.326181,0.274646,0.256136,0.231938,0.009363,0.006597,0.018429,0.019613,0.012912,0.016556,0.035465,0.008915,0.014410,0.021981,0.017534,0.011805,0.010718,laugh
0.069725,0.012696,3.005092,0.129249,0.150106,0.602798,0.012806,0.105569,-26.229208,1.456062,-0.527898,-0.291358,-0.563582,0.091050,0.033489,-0.194789,-0.004076,-0.088824,0.014234,0.035345,0.022421,0.010599,0.006468,0.018477,0.012800,0.023271,0.019284,0.017849,0.005241,0.011987,0.014352,0.017923,0.010023,0.018782,0.032509,0.015155,0.323930,0.032397,0.029141,0.374187,0.008191,0.063735,2.257042,0.761357,0.592743,0.397640,0.415574,0.300669,0.298348,0.276591,0.263102,0.262524,0.222888,0.228722,0.231248,0.012794,0.009559,0.019644,0.014247,0.024138,0.025796,0.019048,0.008410,0.015895,0.014627,0.021424,0.013455,0.010702,laugh
0.095288,0.010361,3.051402,0.151099,0.152466,0.879201,0.009100,0.143144,-26.902965,0.787086,-0.820100,-0.080822,-0.440485,-0.005463,-0.100415,-0.232564,0.128454,-0.031272,0.060894,0.043009,-0.040800,0.010328,0.006982,0.010889,0.010276,0.011509,0.010795,0.012892,0.007288,0.013426,0.015639,0.013440,0.007743,0.013802,0.041307,0.011575,0.311944,0.036648,0.023090,0.436552,0.005324,0.074733,2.042008,0.772386,0.611961,0.405160,0.327565,0.334793,0.301846,0.280413,0.334261,0.267434,0.288985,0.228838,0.272572,0.012599,0.007687,0.015067,0.014437,0.015380,0.014099,0.013849,0.011791,0.017413,0.019220,0.017252,0.009014,0.008601,laugh
0.083652,0.038175,3.017613,0.169916,0.184922,0.629620,0.019838,0.129562,-24.713936,1.922810,0.141291,-0.141200,0.039295,-0.067605,-0.170257,-0.208388,-0.191690,-0.286957,-0.422711,-0.267564,-0.243777,0.023877,0.007023,0.052759,0.046144,0.029008,0.008120,0.010567,0.004222,0.004899,0.007615,0.015751,0.005764,0.031854,0.088539,0.025821,0.410251,0.082257,0.036533,0.586081,0.020254,0.156387,2.045607,0.892797,0.869024,0.605937,0.403482,0.416514,0.287674,0.269089,0.297709,0.243035,0.304896,0.291099,0.338258,0.031264,0.011526,0.056301,0.052682,0.031561,0.010355,0.013947,0.008260,0.007576,0.010253,0.019792,0.009030,0.017303,laugh
0.075916,0.031903,3.019146,0.160739,0.174932,0.701721,0.014298,0.128169,-25.330117,1.378830,-0.403079,-0.012276,-0.174837,-0.035564,-0.270776,-0.305684,-0.244003,-0.188587,-0.129906,0.183659,0.036439,0.014090,0.008034,0.018935,0.017771,0.023850,0.021635,0.021210,0.004576,0.013774,0.011599,0.012541,0.005968,0.023538,0.053322,0.026948,0.389815,0.059062,0.027854,0.491622,0.011342,0.109118,1.983614,0.841603,0.803666,0.499060,0.402103,0.372446,0.319923,0.310548,0.308375,0.348654,0.360525,0.358587,0.315409,0.024313,0.014165,0.026373,0.029366,0.037979,0.030307,0.027254,0.007237,0.020297,0.016805,0.017576,0.008845,0.015701,laugh
0.126551,0.011208,3.039716,0.203114,0.195202,0.882296,0.011643,0.198194,-26.956467,1.619494,-0.499602,-0.000746,-0.401147,0.213789,-0.004620,-0.093233,-0.021384,-0.086170,-0.153486,-0.014258,-0.080598,0.014470,0.009062,0.017969,0.018136,0.015895,0.013221,0.012675,0.005140,0.007693,0.013706,0.012756,0.007305,0.016953,0.118464,0.014208,0.346103,0.114285,0.038382,0.788271,0.008513,0.196675,2.371605,0.992959,0.798894,0.439803,0.556199,0.389573,0.306419,0.281891,0.252497,0.240328,0.268413,0.231890,0.254549,0.020291,0.015903,0.022192,0.027601,0.020004,0.020418,0.014186,0.009582,0.011072,0.015496,0.018321,0.012082,0.012153,laugh
0.095469,0.013563,3.132688,0.173340,0.179963,0.828314,0.009052,0.156100,-24.796818,1.268015,-0.685933,-0.273237,-0.360761,0.294637,-0.175271,-0.186770,0.022736,-0.137436,-0.101079,0.005778,-0.081731,0.012208,0.009629,0.016087,0.013868,0.013205,0.013215,0.017148,0.005155,0.010629,0.017437,0.011950,0.007978,0.016281,0.071571,0.009747,0.196503,0.068393,0.030854,0.522158,0.005375,0.119043,1.325281,0.622141,0.620957,0.460719,0.465606,0.357648,0.367426,0.308852,0.307576,0.325945,0.317965,0.316899,0.263940,0.016212,0.013980,0.019262,0.018013,0.018307,0.018100,0.019077,0.008307,0.014321,0.019140,0.013310,0.011784,0.009421,laugh
0.120541,0.023686,3.204984,0.193256,0.182167,1.061023,0.005028,0.187088,-23.312163,0.543883,-0.975704,-0.229426,-0.189491,0.115867,-0.067608,-0.167671,0.073988,-0.106778,-0.171638,-0.001904,-0.092924,0.010773,0.007874,0.010818,0.008266,0.012676,0.009815,0.013405,0.006743,0.008689,0.010365,0.014930,0.010021,0.010938,0.050065,0.012027,0.114262,0.045178,0.019571,0.355638,0.003723,0.085590,0.834007,0.578222,0.361295,0.322922,0.238414,0.301432,0.237311,0.264191,0.256026,0.243473,0.236890,0.204973,0.197271,0.012212,0.010391,0.010161,0.007878,0.014851,0.010454,0.012607,0.007380,0.009192,0.009519,0.015953,0.009206,0.006727,laugh
0.078186,0.020643,2.989645,0.139493,0.159110,0.592212,0.017633,0.111069,-26.501935,1.984820,-0.444954,-0.381370,-0.511604,0.060299,-0.110799,-0.117645,-0.024577,-0.044537,0.025380,0.044067,-0.043547,0.011335,0.005606,0.014918,0.011883,0.012734,0.016506,0.024563,0.008174,0.013015,0.025099,0.015901,0.008714,0.020915,0.059543,0.019821,0.379872,0.054807,0.029664,0.543391,0.013700,0.100030,2.182124,0.884008,0.853475,0.431661,0.410242,0.324162,0.341254,0.313875,0.276789,0.248115,0.296954,0.268439,0.253040,0.015035,0.007781,0.020250,0.014463,0.016279,0.021355,0.030764,0.015489,0.015006,0.031851,0.021170,0.012544,0.013581,laugh
0.087633,0.022524,3.052489,0.148541,0.161340,0.634507,0.017283,0.127075,-26.101626,1.615801,-0.659419,-0.387347,-0.621340,0.085661,-0.038874,-0.138854,-0.021008,-0.118361,-0.158302,-0.110681,-0.123233,0.018423,0.009025,0.015927,0.017388,0.012170,0.016185,0.013962,0.005625,0.010573,0.018360,0.015279,0.014224,0.021819,0.075604,0.029419,0.307531,0.065577,0.032205,0.613486,0.012501,0.121221,2.125291,0.990054,0.786955,0.424960,0.477853,0.298961,0.329416,0.286522,0.344882,0.330345,0.349140,0.363223,0.341322,0.028028,0.014950,0.020071,0.024428,0.018205,0.024503,0.020202,0.009762,0.015384,0.026361,0.022055,0.025009,0.012875,laugh
0.081295,0.005593,2.978079,0.153621,0.174701,0.627269,0.009680,0.119206,-29.044182,1.953017,-0.088850,-0.315273,-0.288898,0.234719,0.117201,-0.100692,-0.003972,0.042441,-0.025862,0.112464,-0.089080,0.013205,0.007303,0.029801,0.013921,0.021968,0.014407,0.025576,0.006810,0.012668,0.012884,0.017834,0.008413,0.017031,0.059179,0.007724,0.339836,0.063334,0.034600,0.517970,0.005823,0.104275,3.119532,0.660808,0.674658,0.353307,0.370614,0.358712,0.312094,0.261255,0.267966,0.214892,0.230218,0.216296,0.188602,0.015062,0.011034,0.025273,0.014331,0.017979,0.018896,0.022714,0.008122,0.012758,0.012412,0.015391,0.010333,0.008136,laugh
0.082608,0.014689,2.998416,0.152282,0.165819,0.842164,0.013860,0.135538,-26.678338,0.714388,-0.810634,-0.454335,-0.479805,-0.020933,-0.309847,-0.358978,0.032879,-0.047246,0.080025,0.018944,-0.164451,0.008847,0.008092,0.009898,0.010864,0.008964,0.013007,0.017073,0.007264,0.014301,0.014169,0.014070,0.009176,0.017245,0.046582,0.017625,0.407118,0.043206,0.031874,0.425456,0.010195,0.074880,2.195726,0.804578,0.670038,0.503009,0.404215,0.360936,0.396304,0.399017,0.380033,0.384357,0.412959,0.379052,0.315426,0.010520,0.012534,0.012871,0.011380,0.010937,0.022841,0.026031,0.010700,0.019871,0.017124,0.020107,0.014013,0.010756,laugh
0.067026,0.015367,2.998134,0.126969,0.153644,0.492701,0.015378,0.094150,-27.379865,1.890589,-0.695568,-0.153897,-0.638902,0.091816,-0.043725,-0.131510,0.013898,-0.023890,0.024714,0.052443,-0.069888,0.011478,0.009544,0.016352,0.013356,0.016537,0.012748,0.018098,0.007292,0.013758,0.022069,0.019492,0.009304,0.018514,0.038598,0.016851,0.331057,0.038876,0.031026,0.393675,0.009131,0.070119,2.376815,0.816003,0.678959,0.431957,0.448947,0.394636,0.347225,0.333606,0.309481,0.292487,0.295563,0.269303,0.235115,0.013563,0.017452,0.017153,0.017265,0.018792,0.016254,0.020302,0.013963,0.016467,0.025332,0.022191,0.015211,0.009573,laugh
0.083440,0.015305,3.103066,0.151112,0.172096,0.688582,0.013966,0.129238,-26.897942,1.330390,-0.615714,-0.395747,-0.450510,0.073018,-0.375457,-0.224664,-0.259417,-0.031670,-0.069277,0.082937,-0.046816,0.009097,0.007740,0.011341,0.017247,0.018152,0.019521,0.018700,0.009188,0.015096,0.015988,0.013619,0.010535,0.020490,0.054393,0.019121,0.277766,0.055098,0.036662,0.454005,0.010407,0.100413,2.228416,0.831383,0.548319,0.539748,0.383193,0.316087,0.367454,0.350703,0.351563,0.360005,0.359006,0.321625,0.279954,0.010796,0.013747,0.014128,0.026678,0.025422,0.021453,0.024626,0.011718,0.020792,0.022956,0.015343,0.016343,0.012309,laugh
0.078987,0.021210,3.078210,0.137960,0.153515,0.635672,0.016992,0.115894,-26.413814,1.365242,-0.838929,-0.403702,-0.574774,0.093587,-0.166329,-0.157169,0.027182,-0.072605,-0.046174,-0.046409,-0.039789,0.013287,0.008246,0.012399,0.011965,0.015092,0.016352,0.018653,0.008420,0.009763,0.015395,0.014564,0.012734,0.019457,0.054225,0.024478,0.264017,0.046861,0.028985,0.506360,0.011492,0.093093,2.153300,0.948493,0.703925,0.388068,0.397734,0.403505,0.329523,0.311620,0.350260,0.346738,0.344751,0.293885,0.321500,0.020078,0.012334,0.015263,0.019752,0.025346,0.026220,0.024988,0.019891,0.013770,0.020787,0.018129,0.021671,0.011609,laugh
0.066548,0.005517,2.874083,0.126435,0.149543,0.501773,0.010280,0.097350,-28.103844,2.018204,-0.469126,-0.341891,-0.349667,-0.017324,-0.079502,-0.003187,-0.051282,-0.004822,-0.110302,0.008976,-0.076247,0.013578,0.010292,0.024435,0.017404,0.016619,0.015094,0.016789,0.004090,0.014452,0.018851,0.018571,0.009654,0.017105,0.032927,0.007976,0.360794,0.032816,0.026641,0.374812,0.005527,0.062138,2.000774,0.741792,0.841602,0.459938,0.461334,0.424837,0.336090,0.300745,0.250150,0.241727,0.230542,0.226993,0.194304,0.015584,0.014348,0.018480,0.019121,0.015312,0.018118,0.017297,0.005215,0.018332,0.017586,0.018923,0.012533,0.008082,laugh
0.077176,0.010067,2.860240,0.135781,0.148133,0.675128,0.009682,0.123831,-27.523531,1.522288,-0.482748,-0.485637,-0.378465,0.029254,0.021827,-0.001644,-0.105815,0.008906,-0.173485,0.013206,-0.153129,0.017235,0.011950,0.019709,0.014347,0.015875,0.014315,0.014333,0.006535,0.008781,0.013695,0.018150,0.010784,0.016730,0.037122,0.013723,0.453279,0.035289,0.027823,0.455191,0.005872,0.073656,2.947818,0.631465,0.905482,0.458924,0.462070,0.385817,0.352937,0.291479,0.296515,0.271588,0.296084,0.263800,0.249982,0.017861,0.013621,0.017402,0.016701,0.017373,0.018289,0.013752,0.010158,0.012177,0.016979,0.021752,0.014378,0.008985,laugh
0.093393,0.032615,3.000996,0.167936,0.175307,0.621705,0.012913,0.139113,-25.422475,2.014839,-0.199897,0.153058,0.049527,0.069805,-0.050379,-0.158164,-0.199270,-0.078622,-0.298587,-0.141384,-0.257007,0.024749,0.005810,0.032028,0.025551,0.019471,0.007501,0.016240,0.005244,0.007802,0.018098,0.021769,0.004871,0.022298,0.090566,0.027817,0.399993,0.084150,0.031348,0.584130,0.009142,0.145160,2.607603,0.861233,0.883016,0.547443,0.389882,0.368168,0.279182,0.295896,0.249137,0.269144,0.313832,0.291518,0.259859,0.034027,0.008235,0.032365,0.038532,0.024285,0.011150,0.018554,0.008182,0.010968,0.023829,0.028561,0.007058,0.015026,laugh
0.107786,0.008485,3.037121,0.177019,0.177268,1.022056,0.007005,0.170913,-25.859341,1.217923,0.063028,0.062869,-0.291481,0.110522,-0.160306,-0.231169,-0.157820,-0.060730,-0.076651,0.047039,-0.033644,0.015720,0.004523,0.022306,0.013484,0.017679,0.016475,0.019602,0.003383,0.010160,0.013278,0.014992,0.006068,0.014723,0.057627,0.005445,0.282746,0.054520,0.027075,0.510862,0.004952,0.105267,1.451588,0.679288,0.562451,0.308367,0.360314,0.266802,0.336771,0.237550,0.251671,0.214622,0.252028,0.222663,0.232986,0.019570,0.004441,0.029686,0.012276,0.018833,0.018049,0.017244,0.003744,0.010503,0.013261,0.012258,0.005765,0.009863,laugh
0.097530,0.014226,3.084657,0.183314,0.189719,0.856983,0.009202,0.156644,-24.775868,1.224807,-0.611673,-0.469604,-0.407700,0.120154,-0.190747,-0.106226,0.074394,-0.216595,-0.208772,-0.132382,-0.267349,0.018903,0.014708,0.020288,0.014496,0.014653,0.009400,0.011802,0.004662,0.009940,0.013857,0.013596,0.008734,0.018440,0.074258,0.010739,0.261245,0.067064,0.028378,0.579412,0.006351,0.133090,1.235235,0.747814,0.518498,0.416380,0.409088,0.360140,0.287846,0.278431,0.253607,0.298039,0.312492,0.304700,0.290518,0.028841,0.017283,0.027161,0.019998,0.017903,0.012664,0.013400,0.006716,0.013934,0.018243,0.014944,0.009339,0.011244,laugh
0.100141,0.010759,3.000285,0.165205,0.168001,0.895589,0.009177,0.156612,-25.383297,1.483269,0.257294,-0.039252,-0.217645,0.084793,-0.255532,-0.170058,-0.156189,-0.005962,-0.057589,0.015314,-0.070534,0.020835,0.004913,0.020991,0.014290,0.021909,0.015882,0.019272,0.003892,0.009346,0.012122,0.020940,0.006758,0.017359,0.068884,0.008764,0.316339,0.063150,0.028807,0.560183,0.006358,0.114072,1.655912,0.865044,0.711108,0.368755,0.381381,0.301235,0.352625,0.253195,0.294090,0.228490,0.211678,0.218725,0.239437,0.021459,0.006063,0.021181,0.019280,0.027372,0.019178,0.021568,0.005864,0.010155,0.011917,0.021909,0.007464,0.011796,laugh
0.098846,0.009091,2.982481,0.162398,0.166812,0.971408,0.006891,0.155981,-25.231870,1.023891,-0.157804,0.048459,-0.145752,0.084319,-0.192997,-0.310893,-0.135983,-0.038129,-0.125565,0.018296,-0.060482,0.015442,0.004689,0.018612,0.016048,0.018074,0.015553,0.016032,0.004421,0.010796,0.010102,0.017158,0.006414,0.013924,0.044054,0.005004,0.294247,0.042241,0.026506,0.436905,0.004789,0.078783,1.476276,0.608001,0.616058,0.333074,0.341515,0.298525,0.309645,0.272595,0.269914,0.240639,0.239897,0.212963,0.212708,0.018943,0.004450,0.019425,0.021631,0.019074,0.016981,0.013460,0.004255,0.011232,0.007736,0.015822,0.006384,0.010102,laugh
0.108646,0.006916,3.101029,0.169014,0.167955,1.056435,0.005044,0.180475,-24.767904,0.726419,-0.486326,-0.087647,-0.295578,0.058851,-0.116189,-0.311124,-0.120783,0.004818,-0.166568,0.050151,-0.044059,0.010016,0.007017,0.012667,0.009917,0.011994,0.013445,0.014697,0.006567,0.011049,0.012616,0.011128,0.006292,0.009747,0.042122,0.004947,0.191165,0.040829,0.024702,0.424879,0.002094,0.083559,0.928416,0.511862,0.519384,0.293804,0.324355,0.256584,0.258178,0.224667,0.214339,0.238496,0.201365,0.210811,0.210543,0.009485,0.007964,0.012602,0.009204,0.010073,0.014563,0.012641,0.006459,0.010325,0.009241,0.009633,0.005249,0.005916,laugh
0.099412,0.018897,3.137990,0.179368,0.184163,0.862063,0.007991,0.156619,-24.309830,0.979004,-0.924426,-0.409584,-0.333458,0.000063,-0.073475,-0.205169,-0.010284,-0.130168,-0.227992,-0.116314,-0.225129,0.015768,0.011668,0.017248,0.012940,0.009693,0.007810,0.012218,0.006676,0.011201,0.011018,0.011962,0.008715,0.014634,0.064186,0.012673,0.185367,0.059964,0.023962,0.546001,0.005026,0.112161,1.362578,0.672820,0.626186,0.381901,0.358958,0.359022,0.340493,0.298774,0.308792,0.333744,0.362402,0.351437,0.299539,0.021163,0.015645,0.018243,0.016039,0.011356,0.010001,0.015325,0.008311,0.016052,0.013457,0.013955,0.011081,0.009838,laugh
